"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"303_at",16,"6654",4625,0.6875,1,0.000446190712551615,0.000306756114879235,"SOS1",FALSE
"38955_at",16,"552",4678,0.75,1,0.00040843771936567,0.000306328289524252,"AVPR1A",TRUE
"35126_at",16,"10163",4045.5,0.5,0.5,0.00117307707853344,0.000293269269633361,"WASF2",TRUE
"36481_at",16,"5000",4595.5,0.625,1,0.000468695897384811,0.000292934935865507,"ORC4",TRUE
"36470_s_at",16,"1837",4500,1,0.529411764705882,0.000549634551096083,0.000290982997639103,"DTNA",FALSE
"36340_at",16,"7586",4709,0.75,1,0.000387854267864743,0.000290890700898557,"ZKSCAN1",FALSE
"401_s_at",16,"3131",4604.5,0.625,1,0.000461712146698068,0.000288570091686292,"HLF",FALSE
"37055_at",16,"2115",4664.5,0.6875,1,0.00041773957488112,0.00028719595773077,"ETV1",FALSE
"38195_at",16,"9678",4303.5,0.75,0.5,0.000762823610084314,0.000286058853781618,"PHF14",TRUE
"34564_at",16,"2044",4814,0.875,1,0.000325539457405121,0.000284847025229481,"EPHA5",FALSE
"37777_at",16,"5787",4775,0.8125,1,0.000347421208836806,0.000282279732179905,"PTPRB",FALSE
"34600_s_at",16,"7275",4485.5,0.5,1,0.000563090540296238,0.000281545270148119,"TUB",FALSE
"39859_r_at",16,"8676",4729.5,0.75,1,0.000374815723134794,0.000281111792351096,"STX11",FALSE
"39926_at",16,"4090",4678.5,0.6875,1,0.000408097212662574,0.000280566833705519,"SMAD5",TRUE
"33914_r_at",16,"2235",4493,0.5,1,0.000556089918186837,0.000278044959093418,"FECH",TRUE
"34075_at",16,"10336",4632,0.625,1,0.000441011109851035,0.000275631943656897,"PCGF3",FALSE
"AFFX-HUMTFRR/M11507_5_at",20,"7037",4658,0.65,1,0.000422293505488728,0.000274490778567674,"TFRC",FALSE
"38849_at",16,"9522",4088,0.5,0.5,0.00109279414424489,0.000273198536061223,"SCAMP1",FALSE
"1013_at",16,"4090",4638.5,0.625,1,0.000436255332257152,0.00027265958266072,"SMAD5",FALSE
"1605_g_at",16,"2044",4796.5,0.8125,1,0.000335182337390608,0.000272335649129869,"EPHA5",FALSE
"41334_r_at",16,"92140",4428,0.4375,1,0.000619773269051214,0.000271150805209906,"MTDH",FALSE
"113_i_at",16,"4137",4642.5,1,0.625,0.000433354226222206,0.000270846391388878,"MAPT",FALSE
"1221_at",16,"5869",4754,0.75,1,0.000359806757011749,0.000269855067758812,"RAB5B",FALSE
"34368_at",16,"3066",4756.5,0.75,1,0.000358309435663731,0.000268732076747798,"HDAC2",TRUE
"1181_at",16,"2794",4758.5,0.75,1,0.000357116066182173,0.00026783704963663,"GNL1",TRUE
"37903_at",16,"2794",4762,0.75,1,0.000355037225465764,0.000266277919099323,"GNL1",FALSE
"1743_s_at",16,"6498",4591,0.5625,1,0.000472227286399132,0.000265627848599512,"SKIL",TRUE
"35579_at",16,"23086",3934.5,0.5625,0.333333333333333,0.00141168583278851,0.000264691093647846,"EXPH5",FALSE
"36705_at",16,"5565",4523,0.5,1,0.000528947028408873,0.000264473514204436,"PRKAB2",TRUE
"850_r_at",9,"3667",4453,0.444444444444444,1,0.000594459321201091,0.00026420414275604,"IRS1",FALSE
"35550_at",16,"9468",4449,0.4375,1,0.000598438951304854,0.000261817041195873,"PCYT1B",FALSE
"33635_at",16,"10672",4820.5,0.8125,1,0.000322028903537272,0.000261648484124033,"GNA13",TRUE
"32436_at",16,"6157",4251,0.625,0.5,0.000832638706925232,0.000260199595914135,"RPL27A",TRUE
"31996_at",16,"10564",4872,0.875,1,0.000295519954760997,0.000258579960415872,"ARFGEF2",FALSE
"36471_f_at",16,"1837",4092,0.5,0.470588235294118,0.00108552704295717,0.000255418127754628,"DTNA",FALSE
"34997_r_at",16,"7855",4135.5,0.5,0.5,0.00100955045635224,0.000252387614088061,"FZD5",TRUE
"1893_s_at",16,"2099",4887,0.875,1,0.000288217529805954,0.000252190338580209,"ESR1",FALSE
"32699_s_at",16,"5817",4688,0.625,1,0.000401681252508484,0.000251050782817802,"PVR",FALSE
"39935_at",16,"6498",4625,0.5625,1,0.000446190712551615,0.000250982275810283,"SKIL",FALSE
"1638_at",16,"2120",4562,0.5,1,0.00049563217283364,0.00024781608641682,"ETV6",FALSE
"32055_g_at",16,"905",4806,0.75,1,0.000329912719137099,0.000247434539352824,"CCNT2",FALSE
"1510_g_at",16,"4325",4157.5,0.75,0.333333333333333,0.000973174260082981,0.000243293565020745,"MMP16",FALSE
"31540_at",16,"3604",4909.5,0.875,1,0.000277600830985578,0.00024290072711238,"TNFRSF9",TRUE
"33552_at",16,"6579",4526,0.6875,0.666666666666667,0.000526306698709903,0.000241223903575372,"SLCO1A2",TRUE
"34543_at",16,"4084",4666,0.5625,1,0.000416695661210257,0.00023439130943077,"MXD1",TRUE
"37626_at",16,"3662",4180.5,1,0.25,0.000936545258969554,0.000234136314742389,"IRF4",FALSE
"37534_at",16,"1525",3639.5,0.125,0.8,0.00230910836535093,0.000230910836535093,"CXADR",TRUE
"1774_at",16,"4084",4813,0.6875,1,0.000326082928953377,0.000224182013655447,"MXD1",FALSE
"39187_at",16,"860",4304,0.4375,0.666666666666667,0.000762187658652313,0.000222304733773591,"RUNX2",FALSE
"1139_at",16,"10672",5009,0.9375,1,0.000235147397416918,0.00022045068507836,"GNA13",FALSE
"36391_at",16,"904",4924,0.8125,1,0.000270967095349154,0.000220160764971188,"CCNT1",TRUE
"34999_at",16,"5818",3993,0.6875,0.25,0.00128043936878901,0.000220075516510612,"PVRL1",TRUE
"36967_g_at",16,"288",5049,1,1,0.000219969798315581,0.000219969798315581,"ANK3",FALSE
"37711_at",16,"4208",4662.5,0.625,0.833333333333333,0.000419135529045915,0.000218299754711414,"MEF2C",FALSE
"1040_s_at",16,"10152",4791,0.625,1,0.000338271554475237,0.000211419721547023,"ABI2",FALSE
"1285_at",16,"4750",4490,0.375,1,0.00055887966175249,0.000209579873157184,"NEK1",FALSE
"37140_s_at",16,"1896",4704.5,0.75,0.714285714285714,0.000390776555660172,0.000209344583389378,"EDA",FALSE
"32884_at",16,"51230",4667,0.5,1,0.000416001168441574,0.000208000584220787,"PHF20",FALSE
"407_at",16,"5787",4862,0.6875,1,0.000300490738852887,0.00020658738296136,"PTPRB",FALSE
"1545_g_at",16,"2321",4635,0.625,0.75,0.000438809727352644,0.000205692059696552,"FLT1",FALSE
"36080_at",16,"9575",4917,0.75,1,0.00027414955916353,0.000205612169372648,"CLOCK",TRUE
"33020_at",16,"4010",4875,0.6875,1,0.000294044816285333,0.000202155811196167,"LMX1B",TRUE
"31817_at",16,"2562",4269,0.25,1,0.000808010291212025,0.000202002572803006,"GABRB3",TRUE
"33563_s_at",16,"1285",3535,0.4375,0.166666666666667,0.00274882467116861,0.000200435132272711,"COL4A3",FALSE
"33245_at",16,"5603",4985.5,0.8125,1,0.000244548066950848,0.000198695304397564,"MAPK13",TRUE
"32938_at",16,"22979",5031,0.875,1,0.000226674549104263,0.00019834023046623,"EFR3B",TRUE
"31725_s_at",16,"20",4706,0.5,1,0.000389800021443076,0.000194900010721538,"ABCA2",FALSE
"34138_at",16,"2775",4367.5,0.5625,0.5,0.000685584096586101,0.000192820527164841,"GNAO1",FALSE
"34216_at",16,"8609",5133,1,1,0.000191210221723689,0.000191210221723689,"KLF7",TRUE
"39617_at",16,"3977",5018,0.8125,1,0.00023164360997743,0.000188210433106662,"LIFR",TRUE
"38945_at",16,"4520",4798,0.5625,1,0.000334344730792446,0.000188068911070751,"MTF1",TRUE
"40395_at",16,"5362",4801,0.5625,1,0.000332675791796681,0.000187130132885633,"PLXNA2",TRUE
"32897_at",16,"4524",4922,0.6875,1,0.00027187258208783,0.000186912400185383,"MTHFR",TRUE
"40645_at",16,"2932",4922,0.6875,1,0.00027187258208783,0.000186912400185383,"GSK3B",TRUE
"33639_g_at",16,"2065",4559.5,0.75,0.5,0.000497703345287622,0.000186638754482858,"ERBB3",FALSE
"1963_at",16,"2321",4095,0.6875,0.25,0.00108010844877548,0.000185643639633286,"FLT1",FALSE
"31988_at",16,"11248",4878,0.625,1,0.000292577041216057,0.000182860650760036,"NXPH3",TRUE
"37904_s_at",16,"2794",5036.5,0.8125,1,0.000224604475873217,0.000182491136646989,"GNL1",FALSE
"40900_at",16,"4628",4817.5,0.5625,1,0.000323644430149455,0.000182049991959068,"MYH10",FALSE
"343_s_at",16,"5167",5007.5,0.75,1,0.000235736493022373,0.00017680236976678,"ENPP1",FALSE
"32688_at",16,"5733",3491.5,0.8125,0.0714285714285714,0.0029556952781568,0.000171535886678743,"PTGER3",FALSE
"1162_g_at",16,"2794",5042.5,0.75,1,0.00022236776886358,0.000166775826647685,"GNL1",FALSE
"1950_s_at",16,"4088",5096,0.8125,1,0.00020338313664188,0.000165248798521527,"SMAD3",FALSE
"41067_at",16,"1787",4068,0.875,0.166666666666667,0.00112986594545538,0.000164772117045576,"TRDMT1",TRUE
"34605_at",16,"11016",4259,0.5,0.4,0.000821601402867713,0.000164320280573543,"ATF7",TRUE
"39927_at",16,"394",4948,0.625,1,0.000260333635982373,0.000162708522488983,"ARHGAP5",TRUE
"33087_s_at",16,"3756",5075.5,0.75,1,0.000210458133662399,0.000157843600246799,"KCNH1",TRUE
"41486_at",16,"11228",4906,0.5625,1,0.0002792262602898,0.000157064771413013,"RASSF8",TRUE
"34470_at",16,"22797",5080.5,0.75,1,0.000208710152205832,0.000156532614154374,"TFEC",TRUE
"33421_s_at",16,"6309",5128.5,0.8125,1,0.000192650895047668,0.000156528852226231,"SC5DL",TRUE
"36042_at",16,"4915",4068.5,0.6875,0.2,0.001128923997859,0.000155227049705612,"NTRK2",FALSE
"35876_s_at",16,"8879",5134,0.8125,1,0.000190891538020816,0.000155099374641913,"SGPL1",FALSE
"34018_at",16,"1310",4765.5,0.4375,1,0.000352970486077559,0.000154424587658932,"COL19A1",TRUE
"40290_f_at",16,"6482",4436,0.25,1,0.000611557669703807,0.000152889417425952,"ST3GAL1",TRUE
"1156_at",16,"6667",5153,0.8125,1,0.00018493646211737,0.000150260875470363,"SP1",TRUE
"39531_at",16,"4131",4694,0.75,0.5,0.000397681139556005,0.000149130427333502,"MAP1B",FALSE
"35471_g_at",16,"3356",4464.5,0.5,0.5,0.000583164689013423,0.000145791172253356,"HTR2A",FALSE
"35636_at",16,"11238",5075.5,0.6875,1,0.000210458133662399,0.000144689966892899,"CA5B",FALSE
"34725_at",16,"2909",4760.5,0.8125,0.5,0.000355926671283972,0.000144595210209114,"ARHGAP35",FALSE
"41364_r_at",16,"9749",5028,0.625,1,0.000227811710279425,0.00014238231892464,"PHACTR2",TRUE
"34697_at",16,"4040",5085.5,0.6875,1,0.00020697668878722,0.000142296473541214,"LRP6",TRUE
"825_at",16,"8899",4620,0.625,0.5,0.000449927632310379,0.000140602385096993,"PRPF4B",FALSE
"2079_s_at",16,"3481",4487.5,0.75,0.333333333333333,0.000561215135968974,0.000140303783992243,"IGF2",TRUE
"40291_r_at",16,"6482",4489.5,0.25,1,0.00055934597778001,0.000139836494445003,"ST3GAL1",FALSE
"41000_at",16,"1112",5154.5,0.75,1,0.00018447431365777,0.000138355735243327,"FOXN3",TRUE
"1785_at",16,"5927",4496,0.5,0.5,0.000553314100104064,0.000138328525026016,"KDM5A",FALSE
"33088_at",16,"3756",5300,0.9375,1,0.000144721025081849,0.000135675961014233,"KCNH1",FALSE
"36798_g_at",16,"6693",5118.5,0.6875,1,0.00019589137336043,0.000134675319185296,"SPN",FALSE
"36274_at",16,"6541",5221,0.8125,1,0.000165105462308098,0.000134148188125329,"SLC7A1",FALSE
"32063_at",16,"5087",5023,0.875,0.666666666666667,0.000229719670390366,0.000134003141061047,"PBX1",FALSE
"35667_at",16,"6304",4525,0.375,0.666666666666667,0.000527185340944811,0.000131796335236203,"SATB1",FALSE
"1952_s_at",16,"4090",5013,0.5625,1,0.000233583662871328,0.000131390810365122,"SMAD5",FALSE
"35510_at",16,"6334",4945,0.75,0.666666666666667,0.000261639655138903,0.000130819827569452,"SCN8A",TRUE
"35495_at",16,"2957",5136.5,0.6875,1,0.000190097150562925,0.000130691791012011,"GTF2A1",TRUE
"39427_at",16,"7381",4669,0.3125,1,0.000414615653438903,0.000129567391699657,"UQCRB",TRUE
"33815_at",16,"7372",5087,0.625,1,0.000206459462725896,0.000129037164203685,"UMPS",TRUE
"1601_s_at",16,"3488",5202,0.75,1,0.000170421966954403,0.000127816475215802,"IGFBP5",FALSE
"33932_at",16,"2935",4969,0.5,1,0.000251372228984915,0.000125686114492457,"GSPT1",TRUE
"41436_at",16,"7750",5388.5,1,1,0.000124858971310738,0.000124858971310738,"ZMYM2",TRUE
"36953_at",16,"4089",5391.5,1,1,0.000124235716367561,0.000124235716367561,"SMAD4",TRUE
"35568_at",16,"117",5221,0.75,1,0.000165105462308098,0.000123829096731073,"ADCYAP1R1",TRUE
"889_at",16,"3696",5328,0.875,1,0.000138117162067648,0.000120852516809192,"ITGB8",TRUE
"38001_at",16,"775",5127.5,0.625,1,0.000192972515907514,0.000120607822442196,"CACNA1C",TRUE
"33649_at",16,"7903",4650,0.5625,0.5,0.000427966550599565,0.000120365592356128,"ST8SIA4",TRUE
"37890_at",16,"961",4303,0.625,0.25,0.000763460092139212,0.000119290639396752,"CD47",TRUE
"34129_at",16,"9515",5212,0.6875,1,0.00016760280918109,0.000115226931312,"STXBP5L",TRUE
"1194_g_at",16,"7337",4608,0.375,0.666666666666667,0.000459024432252515,0.000114756108063129,"UBE3A",FALSE
"32029_at",16,"5170",5168.5,0.625,1,0.000180216234559537,0.00011263514659971,"PDPK1",TRUE
"313_at",16,"2957",5282,0.75,1,0.000149132168859251,0.000111849126644439,"GTF2A1",FALSE
"33923_s_at",16,"7799",5116.5,0.75,0.75,0.000196545980668267,0.0001105571141259,"PRDM2",FALSE
"34082_at",16,"54434",4389,0.5,0.333333333333333,0.000661432503619834,0.000110238750603306,"SSH1",TRUE
"36783_f_at",16,"51351",3809,0.0625,1,0.00174041881480494,0.000108776175925309,"ZNF117",TRUE
"32626_at",16,"2673",5396.5,0.875,1,0.000123203863976424,0.000107803380979371,"GFPT1",TRUE
"160029_at",16,"5579",4891,0.75,0.5,0.000286300877897606,0.000107362829211602,"PRKCB",FALSE
"40260_g_at",16,"23543",5442.5,0.9375,1,0.000114103940004065,0.000106972443753811,"RBFOX2",FALSE
"40394_at",16,"2677",5201,0.625,1,0.000170706477750654,0.000106691548594159,"GGCX",TRUE
"32322_at",16,"3746",5261,0.6875,1,0.000154448722986802,0.000106183497053427,"KCNC1",TRUE
"32635_at",16,"51592",4999,0.4375,1,0.000239102686809388,0.000104607425479107,"TRIM33",FALSE
"160026_at",16,"5613",4680,0.25,1,0.000407077394850338,0.000101769348712585,"PRKX",TRUE
"32979_at",16,"2549",5409,0.8125,1,0.000120661571881997,9.80375271541222e-05,"GAB1",FALSE
"38486_at",16,"7135",5310,0.6875,1,0.00014232701795875,9.78498248466408e-05,"TNNI1",TRUE
"37417_at",16,"5452",4950.5,0.5,0.75,0.000259250268026749,9.72188505100308e-05,"POU2F2",FALSE
"1200_at",16,"2736",4536,0.75,0.25,0.000517600417193908,9.70500782238577e-05,"GLI2",FALSE
"31965_at",16,"30817",3707,0.1875,0.25,0.00206321945836439,9.67134121108309e-05,"EMR2",TRUE
"36819_at",16,"4287",5351,0.75,0.96875,0.000132918613471913,9.6573680100687e-05,"ATXN3",TRUE
"2029_at",16,"394",5203,0.5625,1,0.000170137930342813,9.57025858178321e-05,"ARHGAP5",FALSE
"1253_at",16,"2932",5057,0.4375,1,0.00021705391952291,9.49610897912732e-05,"GSK3B",FALSE
"32159_at",16,"3845",4966,0.375,1,0.000252633291333754,9.47374842501579e-05,"KRAS",FALSE
"40460_s_at",16,"51",5299.5,0.625,1,0.000144841776896834,9.0526110560521e-05,"ACOX1",FALSE
"36708_at",16,"1368",5171.5,0.5,1,0.000179316654354359,8.96583271771796e-05,"CPM",TRUE
"37706_at",16,"2734",5058,0.6875,0.6,0.000216692162990372,8.93855172335284e-05,"GLG1",TRUE
"40579_at",16,"3267",5517.5,0.875,1,0.000100685873298949,8.81001391365806e-05,"AGFG1",TRUE
"135_g_at",16,"10152",5318.5,0.625,1,0.000140323275006422,8.77020468790137e-05,"ABI2",FALSE
"32802_at",16,"10299",5325,0.625,1,0.000138810056241023,8.67562851506395e-05,"MARCH6",FALSE
"31696_at",16,"5912",5328,0.625,1,0.000138117162067648,8.63232262922798e-05,"RAP2B",TRUE
"34425_at",16,"3140",5488,0.8125,1,0.000105764316495865,8.593350715289e-05,"MR1",TRUE
"32890_at",16,"1630",5274,0.5625,1,0.000151135594226725,8.50137717525327e-05,"DCC",TRUE
"32054_at",16,"905",4960.5,1,0.333333333333333,0.000254961692901122,8.49872309670407e-05,"CCNT2",FALSE
"37419_g_at",16,"5452",5541,0.875,1,9.68154087582958e-05,8.47134826635089e-05,"POU2F2",FALSE
"1965_s_at",16,"4842",5346.5,0.625,1,0.000133920088701444,8.37000554384024e-05,"NOS1",TRUE
"1620_at",16,"1004",5508,0.8125,1,0.000102294105067625,8.31139603674457e-05,"CDH6",FALSE
"338_at",16,"22926",5290,0.5625,1,0.000147155300526364,8.27748565460797e-05,"ATF6",TRUE
"35443_at",16,"23633",5489.5,0.75,1,0.00010550001590641,7.91250119298077e-05,"KPNA6",FALSE
"40701_at",16,"8975",5386.5,0.625,1,0.000125276210690231,7.82976316813946e-05,"USP13",TRUE
"36414_s_at",16,"8573",5544.5,0.8125,1,9.62518278030781e-05,7.82046100900009e-05,"CASK",FALSE
"39759_at",16,"9444",5259,0.5,1,0.000154964842002249,7.74824210011244e-05,"QKI",TRUE
"1504_s_at",16,"2257",5102.5,0.375,1,0.000201189892656389,7.5446209746146e-05,"FGF12",FALSE
"474_at",16,"8526",5473,0.6875,1,0.000108444014655281,7.45552600755055e-05,"DGKE",TRUE
"38552_f_at",16,"55973",5112,0.625,0.6,0.000198026856265459,7.4260071099547e-05,"BCAP29",TRUE
"40464_g_at",16,"3842",5531,0.75,1,9.84438892921902e-05,7.38329169691426e-05,"TNPO1",TRUE
"598_at",16,"1280",4710,0.375,0.5,0.000387207844084969,7.26014707659316e-05,"COL2A1",FALSE
"1193_at",16,"7337",5189,0.625,0.666666666666667,0.000174157883188792,7.25657846619967e-05,"UBE3A",FALSE
"1249_at",16,"2549",5543,0.75,1,9.64929596607925e-05,7.23697197455944e-05,"GAB1",FALSE
"38801_at",16,"9218",5379,0.5625,1,0.000126853314287433,7.13549892866812e-05,"VAPA",TRUE
"40740_at",16,"5080",5556,0.75,1,9.4423058442998e-05,7.08172938322485e-05,"PAX6",TRUE
"1883_s_at",16,"4299",5731,1,1,7.05185160166943e-05,7.05185160166943e-05,"AFF1",FALSE
"32331_at",16,"205",5517.5,0.6875,1,0.000100685873298949,6.92215378930276e-05,"AK4",TRUE
"34519_at",16,"4883",5400,0.75,0.75,0.000122486670791611,6.88987523202811e-05,"NPR3",TRUE
"31851_at",16,"10206",5573.5,0.75,1,9.17065960317722e-05,6.87799470238291e-05,"TRIM13",TRUE
"40418_at",16,"5928",5666.5,0.875,1,7.85287654770803e-05,6.87126697924453e-05,"RBBP4",TRUE
"1821_at",16,"5912",5334,0.5,1,0.000136741732556073,6.83708662780365e-05,"RAP2B",FALSE
"37155_at",16,"26047",5425.5,0.5625,1,0.000117385895324037,6.60295661197707e-05,"CNTNAP2",TRUE
"35263_at",16,"1979",5074.5,0.3125,1,0.0002108094828004,6.58779633751249e-05,"EIF4EBP2",TRUE
"1866_g_at",16,"6498",5648.5,0.8125,1,8.0922347715635e-05,6.57494075189534e-05,"SKIL",FALSE
"38403_at",16,"3920",4996,0.8125,0.333333333333333,0.000240302196385522,6.50818448544123e-05,"LAMP2",FALSE
"32421_at",16,"9495",5199,0.375,1,0.000171276925064968,6.4228846899363e-05,"AKAP5",TRUE
"38169_s_at",16,"6542",5755.5,0.9375,1,6.7694701665765e-05,6.34637828116547e-05,"SLC7A2",TRUE
"35658_at",16,"5663",4721,0.25,0.666666666666667,0.000380167895563914,6.3361315927319e-05,"PSEN1",FALSE
"134_at",16,"10152",5210.5,0.375,1,0.000168022690835896,6.30085090634609e-05,"ABI2",FALSE
"34720_at",16,"4781",5719,0.875,1,7.19442849323e-05,6.29512493157625e-05,"NFIB",FALSE
"1983_at",16,"894",5594,0.6875,1,8.86236840891644e-05,6.09287828113005e-05,"CCND2",FALSE
"1535_at",16,"1112",5597,0.6875,1,8.81813037891245e-05,6.06246463550231e-05,"FOXN3",FALSE
"40148_at",16,"323",5742,0.875,1,6.92363965293893e-05,6.05818469632157e-05,"APBB2",FALSE
"31468_f_at",16,"2911",5541.5,0.625,1,9.6734695606493e-05,6.04591847540581e-05,"GRM1",FALSE
"32304_at",16,"5578",5653,0.75,1,8.03171978270821e-05,6.02378983703115e-05,"PRKCA",FALSE
"37477_at",16,"54476",5416,0.75,0.666666666666667,0.000119260872615976,5.96304363079881e-05,"RNF216",TRUE
"34108_g_at",16,"5208",5204.5,0.6875,0.5,0.000169712762793227,5.83387622101717e-05,"PFKFB2",TRUE
"32939_g_at",16,"22979",5262.5,0.375,1,0.00015406276210814,5.77735357905524e-05,"EFR3B",FALSE
"34107_at",16,"5208",5266.5,0.75,0.5,0.000153038241888295,5.73893407081108e-05,"PFKFB2",FALSE
"38405_at",16,"8087",5789,0.875,1,6.40156767145188e-05,5.60137171252039e-05,"FXR1",TRUE
"39289_at",16,"285672",5876,1,1,5.53682892835397e-05,5.53682892835397e-05,"SREK1IP1",TRUE
"37778_at",16,"22944",5143.5,0.875,0.333333333333333,0.000187890408721981,5.48013692105778e-05,"KIN",TRUE
"32460_at",16,"2561",5724,0.75,1,7.13467443489109e-05,5.35100582616832e-05,"GABRB2",TRUE
"33939_at",16,"3736",5739.5,0.75,1,6.9525725037837e-05,5.21442937783778e-05,"KCNA1",TRUE
"865_at",16,"6197",5746,0.75,1,6.87759732108476e-05,5.15819799081357e-05,"RPS6KA3",FALSE
"31918_at",16,"5629",5702,0.6875,1,7.40136081183941e-05,5.08843555813959e-05,"PROX1",TRUE
"968_i_at",16,"8239",4512.5,0.1875,0.5,0.000538292929746097,5.04649621636966e-05,"USP9X",FALSE
"150_at",16,"9223",5659,0.625,1,7.95173649712329e-05,4.96983531070205e-05,"MAGI1",FALSE
"34540_at",16,"2899",5862.5,0.875,1,5.66292595677069e-05,4.95506021217436e-05,"GRIK3",TRUE
"31795_at",16,"157",5738,0.6875,1,6.96999021690144e-05,4.79186827411974e-05,"ADRBK2",TRUE
"35476_at",16,"9644",5632.5,0.5625,1,8.31111557957982e-05,4.67500251351365e-05,"SH3PXD2A",TRUE
"40463_at",16,"3842",5864,0.8125,1,5.64877454239957e-05,4.58962931569965e-05,"TNPO1",FALSE
"36718_s_at",16,"5165",5969.5,0.9375,1,4.73725854501923e-05,4.44117988595553e-05,"PDK3",FALSE
"36229_at",16,"23765",5851,0.75,1,5.77260452097857e-05,4.32945339073392e-05,"IL17RA",TRUE
"37057_s_at",16,"7187",5679.5,0.5625,1,7.68442199116389e-05,4.32248737002969e-05,"TRAF3",TRUE
"1209_at",16,"7189",5950,0.875,1,4.89388132586509e-05,4.28214616013196e-05,"TRAF6",TRUE
"40663_at",16,"9185",5748.5,0.625,1,6.84897647644732e-05,4.28061029777957e-05,"REPS2",TRUE
"40525_at",16,"84444",5452,0.375,1,0.000112310038184167,4.21162643190627e-05,"DOT1L",TRUE
"40689_at",16,"6400",5311,0.5625,0.5,0.000142089806262152,3.99627580112303e-05,"SEL1L",TRUE
"37621_at",16,"3572",5998,0.875,1,4.51732034939619e-05,3.95265530572167e-05,"IL6ST",FALSE
"1621_at",16,"988",5860,0.6875,1,5.68659047431714e-05,3.90953095109303e-05,"CDC5L",FALSE
"33734_at",16,"27042",5748.5,0.5625,1,6.84897647644732e-05,3.85254926800162e-05,"DIEXF",TRUE
"38171_at",16,"10238",5092,0.375,0.5,0.00020474469263791,3.83896298696082e-05,"DCAF7",FALSE
"31339_at",16,"51050",5971.5,0.8125,1,4.72148084225401e-05,3.83620318433138e-05,"PI15",TRUE
"31313_at",16,"4249",5980,0.8125,1,4.65500973860901e-05,3.78219541261982e-05,"MGAT5",FALSE
"1172_at",16,"23053",5535,0.375,1,9.77892356061217e-05,3.66709633522956e-05,"KIAA0913",FALSE
"41757_at",16,"9217",5906.5,0.6875,1,5.26218426312717e-05,3.61775168089993e-05,"VAPB",FALSE
"32549_at",16,"5069",5549,0.375,1,9.55320416807979e-05,3.58245156302992e-05,"PAPPA",TRUE
"34601_at",16,"7587",4475.5,0.0625,1,0.000572561986995201,3.57851241872e-05,"ZNF37A",TRUE
"39225_at",16,"8540",5914,0.6875,1,5.19676216692784e-05,3.57277398976289e-05,"AGPS",TRUE
"1910_s_at",16,"596",5380.5,0.5625,0.5,0.000126536313177312,3.5588338081119e-05,"BCL2",FALSE
"32614_at",16,"9899",6123.5,0.9375,1,3.66408193543033e-05,3.43507681446594e-05,"SV2B",TRUE
"39351_at",16,"966",6013,0.75,1,4.40569542418248e-05,3.30427156813686e-05,"CD59",FALSE
"40236_at",16,"6542",5854,0.5625,1,5.74378957668633e-05,3.23088163688606e-05,"SLC7A2",FALSE
"34606_s_at",16,"11016",5488,0.75,0.4,0.000105764316495865,3.17292949487594e-05,"ATF7",FALSE
"40571_at",16,"4644",6069,0.75,1,4.01279064546532e-05,3.00959298409899e-05,"MYO5A",TRUE
"40301_at",16,"23432",6016,0.75,0.875,4.38370364079337e-05,2.87680551427065e-05,"GPR161",TRUE
"509_at",16,"4089",6200,0.875,1,3.22512413393132e-05,2.8219836171899e-05,"SMAD4",FALSE
"808_at",16,"5874",6108,0.75,1,3.76005164963532e-05,2.82003873722649e-05,"RAB27B",TRUE
"2048_s_at",16,"7068",6001,0.625,1,4.49477137107193e-05,2.80923210691996e-05,"THRB",TRUE
"1258_s_at",16,"2072",6111.5,0.75,1,3.73816367201328e-05,2.80362275400996e-05,"ERCC4",FALSE
"34718_at",16,"3480",5925.5,1,0.5,5.09802451550428e-05,2.54901225775214e-05,"IGF1R",TRUE
"33544_at",16,"8633",6224,0.8125,1,3.0985618058125e-05,2.51758146722265e-05,"UNC5C",TRUE
"34116_at",16,"785",6242,0.8125,1,3.00691020754796e-05,2.44311454363272e-05,"CACNB4",TRUE
"37128_at",16,"30837",5960.5,0.5,1,4.80891321742422e-05,2.40445660871211e-05,"SOCS7",TRUE
"1694_s_at",16,"3192",6339,0.9375,1,2.55770789434549e-05,2.3978511509489e-05,"HNRNPU",FALSE
"37434_at",16,"84516",6048,0.75,0.75,4.15584642499524e-05,2.33766361405982e-05,"DCTN5",TRUE
"31676_at",16,"7757",5157.5,0.125,1,0.00018355347852138,2.29441848151725e-05,"ZNF208",TRUE
"705_at",16,"4524",6075,0.5625,1,3.97282956753034e-05,2.23471663173582e-05,"MTHFR",FALSE
"694_at",16,"727897",6201,0.6875,1,3.21974892704143e-05,2.21357738734099e-05,"MUC5B",FALSE
"510_g_at",16,"4089",6003,0.4375,1,4.47980128531106e-05,1.95991306232359e-05,"SMAD4",FALSE
"35483_at",16,"92017",5740,0.8125,0.333333333333333,6.94677627726237e-05,1.88141857509189e-05,"SNX29",TRUE
"36501_at",16,"5494",5865.5,0.5,0.666666666666667,5.63465849181923e-05,1.87821949727308e-05,"PPM1A",FALSE
"670_s_at",16,"9586",6300,0.6875,1,2.72962907657341e-05,1.87661999014422e-05,"CREB5",TRUE
"35878_at",16,"22834",6191,0.5625,1,3.27390661246529e-05,1.84157246951173e-05,"ZNF652",TRUE
